change_type,company_number,company_name,job_title,job_location,salary_min,salary_max,posted_date,date_detected,lloyds_managing_agent,monitoring_status
Disappeared - Short-lived,05933141,VITALITY CORPORATE SERVICES LIMITED,Consulting Online Executive,"Stockport, Greater Manchester",26000.0,26000.0,2026-05-27,2026-06-10,,Pending Review
Disappeared - Short-lived,05933141,VITALITY CORPORATE SERVICES LIMITED,Consulting Online Executive,"Bredbury, Stockport",26000.0,26000.0,2026-05-27,2026-06-10,,Pending Review
Disappeared - Short-lived,05933141,VITALITY CORPORATE SERVICES LIMITED,Consulting Online Sales Executive,"Stockport, Greater Manchester",28000.0,28000.0,2026-05-27,2026-06-10,,Pending Review
Disappeared - Short-lived,05933141,VITALITY CORPORATE SERVICES LIMITED,Consulting Online Sales Executive,"Bredbury, Stockport",28000.0,28000.0,2026-05-29,2026-06-10,,Pending Review
New Posting,02396114,HSB ENGINEERING INSURANCE LIMITED,Building Control Project Manager,"South East London, London",80880.72,80880.72,2026-06-09,2026-06-10,,Pending Review
New Posting,02396114,HSB ENGINEERING INSURANCE LIMITED,Building Control Project Manager,"London, UK",83126.54,83126.54,2026-06-09,2026-06-10,,Pending Review
